TID,KEY,TIME,LAT,LONG,PRED_LAT,PRED_LONG
2100,2009-27,2009112912,19.5,139.3,19.82444440397828,139.46425462877497
2100,2009-27,2009112918,19.5,139.3,20.419316156184625,139.9894938737146
2100,2009-27,2009113000,19.6,139.3,20.171213203920583,138.9892474187712
2100,2009-27,2009113006,19.700000000000003,139.1,20.30214237153587,139.1577845059812
2100,2009-27,2009113012,19.900000000000002,138.8,20.231807307652655,138.30847200743403
2100,2009-27,2009113018,20.0,138.4,20.30416552646042,139.2640068664361
2100,2009-27,2009120100,20.3,138.1,20.845058891436015,139.55219451290995
2100,2009-27,2009120106,20.5,137.8,20.62957743234553,137.7837589349196
2100,2009-27,2009120112,20.700000000000003,137.6,20.98538816964025,137.18187102846747
2100,2009-27,2009120118,21.0,137.3,20.782935597201583,136.47268302645054
2100,2009-27,2009120200,21.200000000000003,136.8,21.643231950960452,136.43210887830244
2100,2009-27,2009120206,21.0,135.8,21.681188187145633,136.41468909979767
2100,2009-27,2009120212,21.1,134.9,21.87524669939126,136.5325879686697
2100,2009-27,2009120218,21.5,134.3,22.25213979517559,135.93693976568755
2100,2009-27,2009120300,21.700000000000003,134.0,22.12923905735447,134.79461411322293
2101,2010-01,2010032406,12.3,134.5,12.555094513582912,135.2584713558201
2101,2010-01,2010032412,13.3,133.4,12.474708090295135,133.09587212164573
2101,2010-01,2010032418,14.100000000000001,132.6,12.516641523215473,132.80457134919797
2101,2010-01,2010032500,14.8,132.3,14.172261394234237,131.9881400082188
2101,2010-01,2010032506,15.4,132.1,14.906466491735511,131.10350556948984
2101,2010-01,2010032512,16.2,132.1,16.720241119976993,129.5373147507278
2101,2010-01,2010032518,17.0,132.20000000000002,17.349370465868116,130.0494430883731
2101,2010-01,2010032600,17.400000000000002,131.6,18.0481956488855,131.55227728988825
2101,2010-01,2010032606,17.6,131.8,18.051789863550123,131.90211683464207
2101,2010-01,2010032612,17.7,132.1,19.4233406480862,132.86956061538658
2102,2010-02,2010071312,14.5,122.30000000000001,14.721641358009055,121.71246738347108
2102,2010-02,2010071318,14.4,121.10000000000001,14.97548970722617,121.68375307951045
2102,2010-02,2010071400,14.700000000000001,119.7,14.762260696500174,119.25265564197642
2102,2010-02,2010071406,15.4,118.4,14.90814338948201,119.1527320004919
2102,2010-02,2010071412,16.0,117.60000000000001,15.636369579281915,117.92866238349474
2102,2010-02,2010071418,16.2,116.2,14.688658313602378,117.5010058140906
2102,2010-02,2010071500,16.3,115.0,15.735321010480302,114.81284157725413
2102,2010-02,2010071506,16.5,113.80000000000001,17.62821864048843,113.83759708726738
2102,2010-02,2010071512,16.7,113.0,18.72535325154499,114.94822360719395
2102,2010-02,2010071518,16.900000000000002,112.0,17.049996160574796,112.32337870789483
2102,2010-02,2010071600,17.1,111.10000000000001,16.907965969140736,111.25284341316514
2102,2010-02,2010071606,17.7,110.30000000000001,17.27715046253653,109.3279178507838
2102,2010-02,2010071612,18.2,109.60000000000001,17.834213301538252,109.89036997769924
2102,2010-02,2010071618,18.5,108.7,17.77961856823954,108.38352308796391
2102,2010-02,2010071700,19.200000000000003,107.80000000000001,17.957250692581635,107.74008763600914
2102,2010-02,2010071706,19.900000000000002,107.2,19.663732203409506,107.12957600442763
2102,2010-02,2010071712,20.5,106.60000000000001,20.12638487408272,107.2835415108209
2102,2010-02,2010071718,21.0,106.10000000000001,19.67878556224611,106.07372705390723
2102,2010-02,2010071800,21.200000000000003,105.10000000000001,21.216840792949153,104.98972107599646
2103,2010-03,2010071906,15.100000000000001,117.10000000000001,15.147873687849565,117.60627133446972
2103,2010-03,2010071912,15.600000000000001,116.5,13.980214730149694,115.50541201579314
2103,2010-03,2010071918,16.5,116.30000000000001,15.078392273624917,114.9820957801252
2103,2010-03,2010072000,17.2,115.7,15.527132653023013,114.05921865246046
2103,2010-03,2010072006,17.8,115.10000000000001,15.80636514712879,113.57911958504289
2103,2010-03,2010072012,18.3,114.5,17.4007490812148,113.7146290296452
2103,2010-03,2010072018,18.2,113.60000000000001,19.72595896627502,115.34407178052825
2103,2010-03,2010072100,18.3,113.2,19.721828522879132,114.05976079378387
2103,2010-03,2010072106,18.7,112.9,19.956762329694858,113.27465188869297
2103,2010-03,2010072112,19.200000000000003,112.4,20.135119702635503,112.52687142908503
2103,2010-03,2010072118,19.900000000000002,112.0,18.22843512835181,110.9798502511569
2103,2010-03,2010072200,20.6,111.4,19.10837603605106,111.20442772927751
2103,2010-03,2010072206,21.400000000000002,110.5,20.14598649463215,111.20541047872517
2103,2010-03,2010072212,21.900000000000002,109.9,20.958348339493487,110.35530478487922
2103,2010-03,2010072218,22.5,108.9,22.32734778311526,110.33936952263258
2103,2010-03,2010072300,23.200000000000003,108.10000000000001,23.022078546985274,109.57617465044264
2103,2010-03,2010072306,23.6,107.10000000000001,23.907903189016093,107.90939523843896
2103,2010-03,2010072312,23.6,106.4,23.948155111131815,108.44645208362319
2105,2010-05,2010080900,25.6,125.60000000000001,24.941512541772656,126.0309189519442
2105,2010-05,2010080906,27.1,125.60000000000001,25.546090064046897,126.31757130490107
2105,2010-05,2010080912,28.6,125.30000000000001,26.574845732092772,126.2302991536915
2105,2010-05,2010080918,29.8,125.2,27.482011606345647,126.78874075671845
2105,2010-05,2010081000,31.0,125.10000000000001,30.546515962889725,128.28253430961416
2105,2010-05,2010081006,32.0,125.30000000000001,32.17621488392264,127.14564907751485
2105,2010-05,2010081012,33.0,125.7,33.6312339637454,125.77628398383628
2105,2010-05,2010081018,33.9,126.60000000000001,34.3926259644703,126.5491560538367
2105,2010-05,2010081100,34.9,128.20000000000002,35.65698533459849,126.84361269687011
2105,2010-05,2010081106,35.800000000000004,130.0,36.721508194536014,128.90453240982012
2105,2010-05,2010081112,36.4,131.70000000000002,37.75599628597446,129.91633430987545
2105,2010-05,2010081118,37.300000000000004,133.8,38.33906566751784,132.80937280233815
2105,2010-05,2010081200,38.2,136.0,39.54510315172659,136.88128235929287
2105,2010-05,2010081206,39.2,139.0,39.89569307058028,139.51669275066732
2105,2010-05,2010081212,39.7,142.5,39.385431656198236,140.36239883843712
2105,2010-05,2010081218,41.0,146.5,40.99640523201275,143.08605795964715
2105,2010-05,2010081300,43.400000000000006,151.20000000000002,41.91447521940833,145.5846020399803
2106,2010-06,2010082400,18.0,107.2,16.462021839626356,107.29019209678162
2106,2010-06,2010082406,18.6,106.4,16.716814799150594,105.0818123898528
2106,2010-06,2010082412,19.0,105.5,17.770996816149033,105.46648343000432
2106,2010-06,2010082418,19.1,104.60000000000001,19.925734639955497,105.14666447173724
2106,2010-06,2010082500,19.400000000000002,104.10000000000001,19.93637811371597,103.75341930010886
2107,2010-07,2010082912,20.400000000000002,116.30000000000001,20.715417232189946,115.01637888110687
2107,2010-07,2010082918,20.700000000000003,116.30000000000001,20.793594987408905,115.17934573266969
2107,2010-07,2010083000,20.900000000000002,116.5,21.188576509815963,115.66394487674228
2107,2010-07,2010083006,20.900000000000002,116.7,22.32152576886723,115.76181124854786
2107,2010-07,2010083012,20.8,117.0,22.089065258464476,117.67304506830556
2107,2010-07,2010083018,20.8,117.30000000000001,21.98199432478909,116.61282678698859
2107,2010-07,2010083100,20.8,117.60000000000001,22.198771502644906,117.61324373726879
2107,2010-07,2010083106,20.5,118.10000000000001,21.07132454707349,117.01199217139856
2107,2010-07,2010083112,20.700000000000003,119.10000000000001,20.717240670655638,117.87095126528641
2107,2010-07,2010083118,21.5,119.5,20.719651591805107,117.93311659143922
2107,2010-07,2010090100,22.3,119.5,20.866677081772796,118.29206089319058
2107,2010-07,2010090106,22.900000000000002,119.2,20.14892603223615,119.97396667495609
2107,2010-07,2010090112,23.200000000000003,118.9,22.22324778738003,123.1274660846101
2107,2010-07,2010090118,23.6,118.4,24.430838437491783,121.29087383793207
2107,2010-07,2010090200,23.900000000000002,117.5,25.17090712166699,119.6733119110078
2107,2010-07,2010090206,24.200000000000003,116.30000000000001,24.959409884973407,118.01499583386493
2107,2010-07,2010090212,24.0,115.2,24.581888012758622,118.045383439065
2107,2010-07,2010090218,23.700000000000003,114.10000000000001,25.047976029860255,116.9530404418469
2107,2010-07,2010090300,23.6,113.7,24.76108900510709,114.6471921293715
2107,2010-07,2010090306,23.5,113.30000000000001,24.899762125369012,112.37824192555178
2107,2010-07,2010090312,23.5,112.80000000000001,23.699432017881957,111.90903347972458
2107,2010-07,2010090318,23.3,112.2,23.01143005012747,110.95921036954094
2107,2010-07,2010090400,22.900000000000002,111.60000000000001,23.786775616278685,112.26737607878574
2107,2010-07,2010090406,22.5,111.2,23.53459579899911,112.04657218175501
2108,2010-08,2010083012,23.8,131.20000000000002,23.78564865947507,131.75395752425578
2108,2010-08,2010083018,24.5,130.3,24.46259670566054,130.56164782255135
2108,2010-08,2010083100,25.1,129.4,25.20468476360202,129.2085572354672
2108,2010-08,2010083106,26.200000000000003,128.4,25.814810877806675,129.86572239884998
2108,2010-08,2010083112,27.400000000000002,127.4,26.174135306038867,129.39125644985907
2108,2010-08,2010083118,28.6,126.2,27.116682028384705,127.40005382188093
2108,2010-08,2010090100,30.3,125.2,27.666855713110625,126.5192302326247
2108,2010-08,2010090106,32.300000000000004,124.7,30.04510279224596,125.33313029283731
2108,2010-08,2010090112,34.300000000000004,124.80000000000001,31.67787702777842,125.00024373787906
2108,2010-08,2010090118,36.5,125.5,32.88987479479124,123.48266959024107
2108,2010-08,2010090200,38.0,127.0,35.855681646143864,123.4787313289846
2108,2010-08,2010090206,39.300000000000004,129.70000000000002,39.09635740127624,125.23795021920236
2108,2010-08,2010090212,40.1,132.3,41.800662819697635,129.30733005346644
2108,2010-08,2010090218,40.800000000000004,134.8,44.343351270412214,132.75220101031476
2108,2010-08,2010090300,41.400000000000006,137.4,44.05149834367678,137.33568503324577
2108,2010-08,2010090306,42.1,140.3,44.546674854870076,144.109286227766
2108,2010-08,2010090312,41.5,145.0,43.143502406912376,145.67419914695367
2108,2010-08,2010090318,41.0,149.3,43.163383785099995,146.11453396437514
2108,2010-08,2010090400,40.0,154.0,43.455349031704785,147.6879395214292
2108,2010-08,2010090406,39.400000000000006,158.8,44.727427493488875,151.48898040924288
2110,2010-10,2010090312,23.700000000000003,129.9,25.51174352221636,133.01412248382564
2110,2010-10,2010090318,24.200000000000003,128.9,25.476433974159303,131.68555023577446
2110,2010-10,2010090400,24.6,128.3,24.697445891119262,128.3616484572973
2110,2010-10,2010090406,25.200000000000003,127.5,24.877800346364264,124.9859530950869
2110,2010-10,2010090412,26.5,126.9,26.125998888993582,126.70243922054797
2110,2010-10,2010090418,27.6,126.4,26.354873483345177,126.1779597090776
2110,2010-10,2010090500,28.6,126.10000000000001,26.566979402526567,126.95997423715922
2110,2010-10,2010090506,29.5,126.10000000000001,27.405067132121726,125.22412854486298
2110,2010-10,2010090512,30.400000000000002,126.2,30.745016395892502,125.31131595620376
2110,2010-10,2010090518,31.200000000000003,126.4,31.834065305098317,125.80671788258324
2110,2010-10,2010090600,31.900000000000002,126.60000000000001,32.693624286111884,126.58676815887094
