TID,KEY,TIME,LAT,LONG,PRED_LAT,PRED_LONG
1937,2003-25,2003122700,12.5,126.80000000000001,13.596705436706543,127.64595794677734
1937,2003-25,2003122706,11.5,126.4,13.552568435668945,127.16966247558594
1937,2003-25,2003122712,10.5,125.5,12.742866516113281,126.10433197021484
1937,2003-25,2003122718,9.5,124.60000000000001,11.402384757995605,124.8033447265625
1938,2004-01,2004021312,13.4,136.0,12.314640998840332,136.94247436523438
1938,2004-01,2004021318,13.9,135.4,11.774308204650879,134.52975463867188
1938,2004-01,2004021400,14.3,135.3,12.532485008239746,133.9241180419922
1938,2004-01,2004021406,14.5,135.4,13.767040252685547,134.33770751953125
1938,2004-01,2004021412,14.700000000000001,135.5,14.2553071975708,133.97714233398438
1938,2004-01,2004021418,14.8,135.8,14.65520191192627,134.75393676757812
1938,2004-01,2004021500,14.700000000000001,136.5,15.120139122009277,135.437255859375
1938,2004-01,2004021506,14.700000000000001,136.8,14.495987892150879,136.28421020507812
1938,2004-01,2004021512,14.3,137.0,14.757828712463379,136.26148986816406
1938,2004-01,2004021518,14.0,136.6,14.610418319702148,136.60023498535156
1938,2004-01,2004021600,13.0,136.0,14.318222045898438,137.28277587890625
1938,2004-01,2004021606,11.8,135.5,13.883156776428223,136.14697265625
1938,2004-01,2004021612,10.0,135.0,13.107643127441406,135.46229553222656
1939,2004-02,2004031800,7.5,131.70000000000002,7.411331653594971,130.93959045410156
1939,2004-02,2004031806,8.700000000000001,130.5,7.676107406616211,130.4983673095703
1939,2004-02,2004031812,9.700000000000001,129.4,8.524006843566895,131.1531982421875
1939,2004-02,2004031818,10.200000000000001,128.8,8.021212577819824,129.81509399414062
1939,2004-02,2004031900,10.8,128.1,9.551082611083984,127.08179473876953
1939,2004-02,2004031906,11.4,127.60000000000001,10.570769309997559,126.62749481201172
1939,2004-02,2004031912,11.8,127.10000000000001,11.594111442565918,125.66250610351562
1939,2004-02,2004031918,12.5,126.5,11.928290367126465,125.86156463623047
1939,2004-02,2004032000,13.3,125.80000000000001,12.35105037689209,125.58029174804688
1939,2004-02,2004032006,13.8,125.30000000000001,12.682167053222656,125.78064727783203
1939,2004-02,2004032012,14.200000000000001,124.9,12.840971946716309,125.45235443115234
1939,2004-02,2004032018,14.700000000000001,124.5,13.602230072021484,125.32817077636719
1939,2004-02,2004032100,15.3,124.30000000000001,14.608919143676758,124.30066680908203
1939,2004-02,2004032106,15.600000000000001,124.10000000000001,14.872177124023438,124.27830505371094
1939,2004-02,2004032112,16.0,124.30000000000001,15.396846771240234,123.98841857910156
1939,2004-02,2004032118,16.5,124.5,15.798028945922852,124.3865737915039
1939,2004-02,2004032200,16.7,124.60000000000001,16.67926597595215,124.77388000488281
1939,2004-02,2004032206,16.900000000000002,124.7,16.249061584472656,124.75057983398438
1940,2004-03,2004040418,7.800000000000001,149.3,7.537294387817383,149.3728790283203
1940,2004-03,2004040500,8.4,149.1,7.608668804168701,148.78680419921875
1940,2004-03,2004040506,8.8,148.8,7.423511505126953,148.0210723876953
1940,2004-03,2004040512,9.3,148.6,8.28929615020752,147.27992248535156
1940,2004-03,2004040518,9.5,147.70000000000002,9.85165023803711,147.62728881835938
1940,2004-03,2004040600,9.3,147.0,10.704424858093262,147.633544921875
1940,2004-03,2004040606,9.200000000000001,146.20000000000002,10.47773551940918,146.95872497558594
1940,2004-03,2004040612,9.5,145.4,11.058797836303711,146.40301513671875
1940,2004-03,2004040618,9.9,144.9,10.100876808166504,145.04788208007812
1940,2004-03,2004040700,10.0,144.1,9.858952522277832,145.0104217529297
1940,2004-03,2004040706,9.9,143.0,9.731667518615723,144.55433654785156
1940,2004-03,2004040712,9.700000000000001,142.20000000000002,10.169610023498535,142.7532958984375
1940,2004-03,2004040718,9.3,141.5,10.675661087036133,142.28759765625
1940,2004-03,2004040800,9.1,140.6,10.716350555419922,141.13626098632812
1940,2004-03,2004040806,8.8,139.8,9.8568754196167,139.73587036132812
1940,2004-03,2004040812,8.8,139.1,9.518567085266113,139.16622924804688
1940,2004-03,2004040818,8.9,138.5,9.112323760986328,138.82598876953125
1940,2004-03,2004040900,9.1,138.0,9.525680541992188,138.02346801757812
1940,2004-03,2004040906,9.5,137.20000000000002,9.115060806274414,137.65927124023438
1940,2004-03,2004040912,9.9,136.6,9.965804100036621,137.05052185058594
1940,2004-03,2004040918,10.3,135.8,10.08424186706543,136.4863739013672
1940,2004-03,2004041000,10.8,135.20000000000002,10.709027290344238,135.3510284423828
1940,2004-03,2004041006,11.3,134.4,10.635560989379883,134.07122802734375
1940,2004-03,2004041012,11.9,133.5,11.63695240020752,133.0593719482422
1940,2004-03,2004041018,12.4,132.8,12.263476371765137,132.80282592773438
1940,2004-03,2004041100,13.100000000000001,132.1,12.886107444763184,132.44190979003906
1940,2004-03,2004041106,13.600000000000001,131.70000000000002,13.366925239562988,131.83685302734375
1940,2004-03,2004041112,14.200000000000001,131.4,13.950310707092285,130.4433135986328
1940,2004-03,2004041118,14.8,131.20000000000002,14.31137466430664,130.44924926757812
1940,2004-03,2004041200,15.4,131.0,15.030445098876953,130.02676391601562
1940,2004-03,2004041206,15.700000000000001,131.0,15.3997163772583,130.3743896484375
1940,2004-03,2004041212,16.1,131.1,16.484508514404297,130.2664794921875
1940,2004-03,2004041218,16.6,131.3,16.630598068237305,131.17556762695312
1940,2004-03,2004041300,17.2,131.6,17.5175724029541,131.17449951171875
1940,2004-03,2004041306,17.8,132.0,17.814300537109375,131.99679565429688
1940,2004-03,2004041312,18.6,132.5,18.457231521606445,132.07310485839844
1940,2004-03,2004041318,19.5,133.1,18.678525924682617,133.15887451171875
1940,2004-03,2004041400,20.400000000000002,133.9,20.107139587402344,133.77500915527344
